Population,sample.id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20
CSA,HG03916,-0.00952126365033342,0.00291936675684649,-0.0203401321624504,0.0243967366137726,0.00386499341549365,-0.0119042529771277,-0.00491844228287407,-0.00379235336101936,-0.0082807695124868,0.000189985104497599,-0.00209904531482825,0.006492649829916,-0.0123644289800254,-0.00523319976379347,-0.00181988720272609,-0.00284593330910535,0.00420347793550269,-0.00169721319966826,-0.00255538535431153,-0.00266536139396852
CSA,HG03917,-0.0107584411832622,0.00504864152308186,-0.0202947499547129,0.0241395992000992,0.0017126570953826,0.00130870444049426,-0.0129453935474185,-0.00168777114118204,-0.00361444752127265,0.00200083291776606,-0.00101469943130837,-0.00232646215285944,0.0031600779354332,0.00928020036115216,-0.000937430847875053,0.00592217415223123,-0.00144224740061447,0.00138541409709495,0.00323890325763937,-0.000795268517698294
CSA,HG03919,-0.00946399354943859,0.00644372702230675,-0.0194413008742118,0.0326262138088422,-0.000175805701007885,0.00546023457711312,-0.00439364144864319,-0.00463035012524116,0.00596227821607991,0.00222680542989925,0.00396313501932511,-0.00503472109833606,-0.00539018747565784,0.00575553009172757,-0.00231974786397708,0.0152851814786245,-0.00133595387037402,-0.0107045832292279,-0.00558152823340475,0.00133496052853471
CSA,HG03920,-0.00996581564634374,0.00557491281325428,-0.0233467501742309,0.0283714281953381,0.0034543762290391,0.0017669174874472,-0.010244395828766,-0.00208114957589832,-0.00675512176389383,0.00525457166861863,0.000444461702401746,0.00124182694904114,-0.025262046623031,0.00277927207030203,-0.00653975836751168,-0.0081805852875953,0.0045982264922176,0.0101138654337727,-0.0122109048258047,0.000881165545272097
CSA,HG03922,-0.0100425161966725,-0.000403911326753994,-0.0233162556116073,0.0352338006334904,0.00122739675944352,-0.0031733528018011,0.00127470946303159,-7.59758973130743e-05,0.00557464565786253,0.00235860626714741,0.00229513155194297,0.0023332541401682,-0.0132043435260883,0.00266509695421171,-0.00574432275267964,-0.00114279337863004,-0.0087395522881793,0.00348831201943075,-0.00612177255355768,0.00437903604048011
CSA,HG03925,-0.0111018780035919,0.00260975105728541,-0.0227052330809334,0.0392846154659582,0.00131117093679558,0.00203432245969609,-0.00514329014888874,0.000669133345574482,-0.000402609248048085,0.00475492110271776,0.00169598308048084,-0.00274595110624706,-0.00601199367234435,-0.00222509758997671,-0.00187751264963147,0.00177889807267485,4.12738958947637e-05,-0.00239510376005315,-0.00259460131080149,-0.00105585819678305
CSA,HG03926,-0.0113726290757872,0.00165936690081299,-0.0175146539686123,0.0212196075529148,-0.000221185037024323,0.000979845628414486,-0.00931699813627436,-0.00133880802327279,-0.0160778534847145,0.00349131528097488,0.000851692847299938,0.00260855403476948,0.0181723570605744,-0.00178454357944442,-0.00242795746852322,-0.00438091327973527,0.00418256095005869,-0.00209499009056124,0.00798600647900701,0.00355638569540183
CSA,HG03927,-0.0116902728736022,0.00257332065401338,-0.020439500687076,0.0295372424624576,0.00181917410914854,0.00994285070498583,-0.00658318006822601,-0.000738154120700375,-0.0157181143861622,0.00199286376642307,0.00196826127135717,-0.00581471803517582,0.0135963970716552,-0.00346862267834088,-0.00496924897036636,-0.00389640102823531,0.00948123584360631,-0.000198173239305627,0.00445550569615575,0.00451079176606053
CSA,HG03928,-0.00915758048470082,0.00329520479857746,-0.0222472490647634,0.026245829728952,-0.000438543417704198,-0.00173588048592071,-0.0015485633489924,4.46852537489557e-05,-0.0107100772926193,0.00187441186439891,0.00661223650381266,0.00347593535903757,-0.0175652395737897,0.00391619253834576,0.00452614277792359,0.00555256592713067,-0.0106909490518958,0.000626893302084499,-0.00333571861470309,0.00436343358531699
CSA,HG03929,-0.00980136740342448,0.00373075501611088,-0.0153880617420665,0.0219640852653004,-0.00268914896579416,-0.00239409385646063,0.000793638982493143,-0.000544264185143221,-0.00697705194758585,-0.00329962558671947,-3.58715548164475e-05,-0.0051042102859765,-0.0145938277845055,-0.00411005547025279,-0.00414340033873523,-0.000691836648470574,-0.00243157387989891,-0.00410744039573802,0.00105315073672928,-0.00790207244863786
CSA,HG03930,-0.00901358533430048,0.00348284198970698,-0.019277447493171,0.0245947010135233,-0.00244421439736519,-0.00260888861122686,-0.0018253636646407,-0.00188294571061812,-0.00776541069728199,0.00260607281362523,0.00462960104248143,0.00266060109714827,-0.0163745254733395,-0.00020204918837166,-0.0026440803424453,0.00344419136956538,-0.00612070557134002,0.00296799680692316,-0.00361561247975444,-0.00150660337626881
CSA,HG03931,-0.00974828082924197,0.00317774822661494,-0.0200584631416364,0.0254295425360923,0.00528397258260295,-0.00361587887050832,-0.00870568304619712,-0.00440542070141713,-0.00491879254833395,7.46908224761635e-05,0.0069645721452258,0.00136443232244995,-0.00761348483410071,0.00545506893154978,-5.03475907709632e-05,0.00347189820639997,-9.10521753888033e-05,0.00442722646296605,-0.00285411154499195,-0.00110130154439143
CSA,HG03934,-0.0103304533552543,0.00245845093871403,-0.0251168101627443,0.0376766962537072,0.00406354193673144,0.00203411541723922,-0.00768502140957272,-0.00575156366719373,0.00195885321530233,0.0029795841905206,0.00219164126682592,2.29418055880366e-06,-0.0245478202392754,0.011257958395693,-0.00212852609172967,0.00155016740150363,-0.00617936543011886,-0.00274340956421102,-0.0118613292545893,-0.00608463980424177
CSA,HG03937,-0.0112122461296002,0.00633657987915162,-0.015889167742968,0.0270252192440039,0.00317310722861792,-0.000538443008506353,-0.0133722655910375,-0.00525303509177787,-0.00739557690533512,0.00378771634043099,0.00061739325069146,0.00236231592793598,0.00066294092650675,-0.00322641275842274,0.0127146487858411,-0.0142724465558232,0.00182636860494488,-0.00208665694157596,-0.00155706342493341,0.00389761381867944
CSA,HG03940,-0.010698886359139,0.00402799327703152,-0.0238112601875732,0.0388632093120353,0.000356318155729832,-0.0105148071473537,-0.00736812492239198,0.000814681636312464,-0.00389606962180101,-7.09266518191192e-05,-0.000801117962601662,-6.27456778237151e-05,-0.0208769017768476,0.00187191170414618,-0.00522682838799402,0.00677114884257528,0.00167022337405757,0.00247507157709529,-0.013415166520827,0.00207123973773568
CSA,HG03941,-0.0107043103843176,0.00352646395884992,-0.0227913222954747,0.0360453796919356,0.00201357135808221,-0.00430165739371183,-0.00484626952525855,-0.00611005888162687,0.00318067734802745,0.0027637838377845,0.000471204449766272,-0.0016389394900811,-0.0130234040160592,0.00175744810943183,-0.000369285226434898,-0.00520397045486348,0.00120607586440513,0.00507424099408967,-0.00514617234647782,0.000856011589606459
CSA,HG03942,-0.0107878600358927,0.00125725531799726,-0.0226349104977797,0.0354334599415396,0.00233040799283964,-0.000280977238595554,-0.00479209723103304,-0.00584547884840517,-0.000255282496779124,0.00243881331054887,-0.000183694223883681,0.00080765590332578,-0.018647025218732,0.00169515487494375,-0.0069095699182349,9.86879045922678e-05,0.00164580071357421,0.000668317866106396,-0.00965413975272988,4.20842409656579e-05
CSA,HG03943,-0.0100972301938193,0.00303159976038957,-0.0229479604481631,0.0325898728020303,-0.00195507319848418,-0.00194730146106504,-0.0127913799975192,-0.00249295833429513,-0.000980883320516896,0.00352261275704671,0.00188658587511117,-0.000259537713489941,-0.022337098248623,-0.00619561191570182,-0.010829146794165,0.00578949930535251,-0.00494382088065672,0.000479687527693226,-0.00897849554417887,0.000146980877231765
CSA,HG03944,-0.00936050054973886,0.00549965259629594,-0.0180644679920612,0.0327323025705978,0.000983179922214514,0.00363128562940681,-0.00593660223257973,-0.00385399743623748,-0.00235008198112479,0.00981381230949515,-0.00549739009343149,-0.000223002484716292,-0.00297374947483253,-0.00157411216059207,0.00541133424890737,-0.000833038009165024,0.00189655648547409,0.00062193146783939,-0.000745738404275857,-0.00375532116747762
CSA,HG03945,-0.00995210658013753,0.00716103034066018,-0.0220060848613041,0.0350375413744494,0.00179591034767081,0.00524234650345955,-0.00776835825120975,-0.00864179624843741,-0.00332383639911474,0.00361523048497089,-0.00786705050742132,0.00153997586184011,-0.0100677288384736,0.00229400324700566,-0.00416339337202933,-0.00594759877915436,-0.000746976401452711,-0.00122444053605097,0.00224267987397674,0.00017223808877349
CSA,HG03947,-0.00992166819866714,0.00474701346909566,-0.0214809353843666,0.0316207047305404,0.000276489118267711,0.00172487627940908,-0.0044512987817426,-0.00535234849182101,-0.00120552798432852,0.00902800530974603,0.00505546579300567,-0.000145060871754851,-0.00307020106501507,-0.00353197865710992,-0.00710511180784357,0.000148359044083037,-0.000825991975267643,0.00408387424669966,-0.00266580596494824,0.00170427321621053
CSA,HG03949,-0.00978943824086439,0.00364181796971017,-0.0247792368939095,0.0410898866961459,0.00376463366413972,0.0070393357291517,-0.00660414854988389,-0.0019916180660428,-0.00835590820066045,0.00300603061489754,0.00632669315102736,-0.00140475579913753,-0.0163638603143631,0.00480058739329919,-0.00895330447624249,-0.0033025228232351,0.00962614601520601,0.000331320362650223,-0.00383801802615777,-0.00292861535980067
CSA,HG03950,-0.0101135285228779,0.00710092921092947,-0.0246831130417059,0.0365655549830113,0.00138810893892068,-0.00344757753071618,-0.0143847567556496,-0.000958470866575632,-0.00258232679834266,0.00516621310504227,-0.0014656224005707,-0.00295309956214237,-0.0112916394238816,-0.00103515727358831,0.000732789701731773,0.00322264526208267,0.00110495486469405,0.00268083066255501,-0.00434481116089165,0.00172621693202966
CSA,HG03951,-0.00885731402156539,0.00525451781333524,-0.0251782519734569,0.0369938705577594,0.00239669572943519,-0.00264753275029529,-0.00522288836612579,-0.000187762959518299,0.000972644320921584,-0.00469021357309691,0.000212124706090994,-0.00577062941158794,-0.0084809559876692,-7.24378529672623e-05,0.00208957127506155,-0.000685742290672081,0.00126989693328215,0.00222707591334476,-0.00503756023580188,-0.00183152924115782
CSA,HG03953,-0.0103441561157092,0.00639145033003585,-0.0298404880199794,0.0421267678270492,0.000195944751881308,0.00111564189895005,-0.0113493293324706,-0.00829796595547705,-0.00362965086466804,-0.006207552494633,0.00525075096537525,-0.000470897924188219,-0.00483784386363721,-0.00805187292575354,0.0013559435404063,0.00144233799962003,-0.00586779611659997,0.00371269383926728,-0.000922795923904182,-0.010709374864194
CSA,HG03955,-0.00991301155355127,0.00668012825193577,-0.0230868175833546,0.0397699977512334,0.0015844297069123,0.0044173238478731,0.000467586841302403,-0.00122439063127131,0.00307008846714351,-0.000148776411567647,0.00422969295175039,-0.00209818162209211,-0.0182490949335173,-0.00195145139746162,-0.00781799620545459,0.00421747610845352,0.00461612135704441,0.00165879702347322,-0.0110527553519988,-0.00739303844880785
CSA,HG03960,-0.0100005687074985,0.00709765710694219,-0.0234173536992264,0.0326387039443277,0.00227264640754365,0.0073832476819449,0.00400991243644168,-0.00413469518355165,0.00289291326432995,0.00115528927388108,2.45774022635714e-05,-0.00264349146141597,0.000998735041616916,-0.00169735257624522,-0.0013109846931127,0.00700092281792297,-0.00863966962779988,0.00507786956396772,0.00423761113024086,0.00126835702094155
CSA,HG03963,-0.00987735891499882,0.00505446091039151,-0.0269722982870233,0.0391215228789244,0.00301787339881841,-0.00796030908044558,0.00573903330976587,0.00749168398613147,0.00723718339750272,-0.00534005859284685,0.000384149591896628,-0.00185775991399713,-0.0180838330287012,0.000481442195469008,0.00193494267452913,-0.00160817596304425,-0.00977736833985049,0.0018020250591685,-0.00419733197907226,0.00722454608945727
CSA,HG03965,-0.010210522119221,0.00485235218532778,-0.0237408446133218,0.0344915763446455,-0.000268619934746384,0.000786833800572096,-0.00246097006562875,-0.00128845357038995,0.00194761922784016,-0.00294485626421969,0.00389684398971177,-0.00127230026039521,-0.00136615984565967,0.00175724115073431,-0.00125270864945806,0.00228364057089872,0.00376183781781258,0.00201090062948972,-0.00446892758526815,-0.00164937943763905
CSA,HG03967,-0.00937153394024143,0.00504175781555585,-0.0255377544614777,0.0362575182288091,0.0040053174791103,0.01322002571467,0.00506815802817496,-0.00464276972118187,0.00237500322104045,-0.00112467862228093,-0.004923051411551,-0.000897958128139304,-0.0222690963507638,0.0129240515490453,-0.00384440867006947,0.00298826944505091,-0.00364775258026141,-0.00292593463825083,-0.00228495355572395,-0.00817731487963447
CSA,HG03968,-0.0105933709724916,0.00289902906265583,-0.0264408752563804,0.0398274082685195,0.00347472990590709,0.00387956100610893,-0.00512185454959227,-0.00396416685238008,-0.00467114680684363,-0.000887999063644809,-0.000583511556999914,0.00147109575421499,-0.019534053739773,0.00387298121904002,-0.00662108936708088,0.00122823456549509,0.000330014851525008,0.00455490416190971,-0.00739983506668965,0.00342280403397797
CSA,HG03969,-0.00935023741679166,0.00523717632301286,-0.0262963094760881,0.0365866438781387,0.00175507452582624,-0.00463854236180557,-0.015291681066668,-0.00602279855500409,-0.00555573553580052,0.00172574295019005,0.00173284363643686,0.0067807642521911,-0.0116213169930348,-0.0011237840271964,0.00688863539137893,-0.00436416011860453,-0.00523565669466372,-0.00602626853657184,-0.00523745480080974,0.00368946283425217
CSA,HG03971,-0.0103205157437276,0.00907141519792375,-0.0176035120937623,0.0267426114365675,0.000294249081776178,0.00495298087249346,-0.000702763747999666,0.000199421264793132,-0.000772233985215802,-0.000328283765411606,0.00266989723163625,0.00278500165376597,-0.00716734441052842,0.00344827108819118,-0.00494917597883587,0.00797877865179316,0.000220843624080205,-0.000744740451781086,0.00036035191975171,-0.00649386815002554
CSA,HG03973,-0.0110315418861332,0.00742806704541021,-0.0223988303818419,0.029571237042445,0.00213349531185704,0.00403082621018445,-0.00278716971882487,-0.00612330060990633,0.000876217721959999,-0.00368474374241606,-0.00550788664844714,0.00153998458394522,-0.00183851938110306,-0.00294818433214718,0.00362584492225055,-2.60055418157414e-05,0.00390534314448126,0.00486992260727395,0.00287153856937478,0.00528522575987828
CSA,HG03974,-0.00947495955523144,0.00279549591010401,-0.025223467962163,0.0394917920052116,0.00113343295767357,-0.0012285392205931,-0.00436058943612413,-0.00489810035761541,-0.00404885760296576,0.00219142676492982,0.00734244939945543,0.00829560081529678,-0.0149047654338755,0.00121337449621713,-0.00915904140708177,0.00463501595255294,0.00121214986793756,0.00524187371820345,-0.00772796335467944,-0.00121797157706797
CSA,HG03976,-0.00972188587851549,0.00607458298843024,-0.0249349972745379,0.0386726870805172,0.00354509385359331,-0.0104670820543297,0.000344230269680891,0.00570612949304841,0.00161216644038659,0.00298256174138418,0.00149096718845766,0.00304308900115398,-0.0112695288076921,0.00814694049946529,-0.00737571280356243,-3.07129622446266e-05,-0.00309836237422818,-0.0118466761690386,-0.00299660032720064,-0.00829587702835327
CSA,HG03977,-0.00878325507044179,0.0034475255306657,-0.0297569618531277,0.0412974881381935,0.00162090281051846,0.00406417648329555,-0.00231375094165121,-0.00590445271167845,0.00720763867359962,0.00265502486328289,0.00163718395491909,0.00519816351421969,-0.0245794012420663,0.00298625694418354,-0.00194827595087844,0.00571130329519395,-9.92013379338585e-05,0.00950459169254597,-0.00340918236480825,-0.00167112641530999
CSA,HG03978,-0.0104606109781279,0.0060827803905021,-0.0225185865970541,0.0324449722791863,-0.000513206384618235,-0.00446735368633961,-0.00230670196186324,-0.00454830035185223,-0.000757854011851052,0.000202403461556833,0.000609028704786768,-0.000963887142360017,-0.0183098059440844,-0.00153553511515251,-0.00641429525045991,-0.000568592898017835,-0.00620845898947885,0.00319018863665826,3.02876432896698e-05,-0.00169399609654412
CSA,HG03985,-0.0108702199908304,0.00583006265788526,-0.0244956747762707,0.0377512533482295,0.00273379492293083,-0.00607748543547545,-0.00530715780735705,-0.000447234351144722,0.00400142767635708,-0.00262999486216939,0.00380826343401206,-0.00298090526094151,-0.0255521246561988,-0.00495647197703223,-0.000721015952262393,0.00127621388647752,-0.00551924635428414,-0.000636411014025116,-0.00707968544360417,0.00168563238893107
CSA,HG03986,-0.00919882438986145,0.00851394712455114,-0.0252920209159365,0.033718189618957,9.32243496416532e-05,0.00448586530223587,0.00839115404193667,0.00183615902532952,-0.00502036699331676,-0.00254190381505141,0.00673880431824675,0.00317452775118353,-0.00973816767622987,-0.00923714327767635,-0.0037474508476645,-0.00359157897803995,0.00292889999506797,-0.000907410126433213,6.75312801466124e-06,-0.00569168219542904
CSA,HG03989,-0.00991884071784027,0.01061892262581,-0.0183898282978912,0.0286787045649448,0.00210057526193491,-0.00110896718129184,-0.0111408306288838,-0.00386895546249938,-0.0054816940663126,0.00431592146014887,0.00331105849398773,-0.00542954407642386,-0.00519664379644028,-0.00491588074010656,-0.00943425545461197,0.00491890538976674,0.00139244912461342,0.00132626894714593,-0.00570433617209675,-0.00307606388284433
CSA,HG03990,-0.00955764967041247,0.00354541609395016,-0.0252548624854914,0.0388037631958637,-0.000843384314886076,0.00495926040874019,-0.00611786991975724,0.00191861428293466,-0.00669511936111672,-0.000372422605336871,-0.00479707027473687,0.0010316449533811,-0.0201293835457267,0.00309631493440159,-0.000631680249990017,0.000272636272946885,-0.000960073036240955,-0.00387415958534194,-0.0105766624241881,-0.00128556866060977
CSA,HG03991,-0.0101500048851286,0.00451537659283618,-0.0221524931583111,0.0307941953616982,0.00381619832390343,0.00831916942352277,-0.00315121396224543,-0.00681802184450216,-0.00444439306803679,-0.00194737266698085,1.69128739337471e-05,-0.00451858642761666,-0.00353561316755219,-0.00214754683777449,0.000480940930720431,0.0105957586862283,0.00531205534169107,0.00496904197313411,-0.00244637521718851,-0.00190719279589638
CSA,HG03992,-0.0101306493876496,0.00302760112181214,-0.0201715330503243,0.0330477072904844,0.00114583526999337,-0.000428207360605094,-0.011952746802275,-0.00339192170184168,0.00672399036081464,0.00670816092613839,-0.00130156309926209,0.00365965276500397,-0.0164949507815657,-0.00517358823946119,-0.00618336521734893,0.00245415225544924,0.00228164834088624,0.00838631435206689,-0.00190873950628193,0.000397155162977704
CSA,HG03995,-0.0109293589196859,0.00430500227227665,-0.0204312441316644,0.0367005539373049,0.00330211583273933,-0.00612646889582067,-0.00578996790100121,-0.00174512038975557,-0.00620740431974756,0.00160397927575059,0.00708581024277782,0.00304730280539921,-0.0180643980762535,0.00624221398759385,-0.00309079404852165,0.00729305578202637,-0.000134451433404483,0.00254614895667854,-0.00653292836405696,-0.00159746520948804
CSA,HG03998,-0.0102982796946219,0.00450586154481833,-0.0258455855536091,0.0341531451015031,0.00462209943505223,-0.00155597280402748,-0.00162130749016466,0.00242118439934031,-0.00285511188134015,0.00150058927907823,0.000203585721024436,-0.0039402515033471,-0.012613876571657,0.00201914876196219,0.00334383623214671,-0.00456820179167918,-0.00414172451874054,-0.00177970907204584,0.00269673044288461,-0.000255187033113395
CSA,HG03999,-0.0112474345512625,0.00183829032997245,-0.022028634334475,0.0258479243053484,0.00313494285479676,0.00365420931736645,0.0036669127653232,-0.00296456689012178,0.00293015857601922,-0.00189212228427163,-0.00690421713223386,0.0010037574372176,-0.00706460864748017,-0.00175052683215118,-0.00249134336963679,0.0054685058814355,0.00137147920963723,0.00299655376388608,-0.00211106382251687,0.00511155826262448
CSA,HG04001,-0.00917649049194161,0.00338659902895806,-0.0251293020010672,0.0356681478275914,0.00359739793387084,0.00214729314200663,-0.00518719496366921,-0.00420106172719578,-0.0124666281544034,0.00229217332684038,0.00196695302518386,-0.00389062214843095,-0.0198956864107483,0.00572913791822851,-0.00528432892310558,-0.00061587624702338,-0.00539376266668039,0.000624631453578842,-0.00709306949538651,0.000487363864312072
CSA,HG04002,-0.0106446509828389,0.00669476002194989,-0.0254780482662779,0.0369433518366772,0.00140307702354418,0.0013683063795385,-0.0107320733091791,-0.000438031225219937,-0.0114735611750065,-0.00349616354085211,0.0036743516830966,0.00300740626202058,0.00870375260320575,-0.0096778112748956,0.00266345638936076,-0.00107062329054507,-0.000171746490099871,0.000790683875931194,0.00058794023824041,-0.00199445368283524
CSA,HG04003,-0.00931991915161606,0.0094771153341977,-0.0181836506361203,0.0295617275520931,0.000381321775752468,0.00729604268728817,0.00135679452455876,0.00676706051235857,-0.00902892505843752,-0.00507273986647009,-0.00359667030488063,0.0087881692007603,-0.00342703388706951,-0.00391696628532889,0.0060579881736477,0.00478898149795455,0.00201087565871811,-0.000643869924143213,0.00320658878635338,-0.0133332747405578
CSA,HG04006,-0.00990499005129077,0.00935850637599637,-0.022994571002633,0.0352914659236052,0.00409460597407067,0.0101800717474513,0.00773936214348648,0.00175432095002746,0.000976134589933873,-0.00306581867291175,-0.00318428163643597,-0.00796128208327159,0.00394592847392143,-0.00366167144556636,0.00363362191786725,-0.000654641962246879,0.00406017424548328,-0.00388382841088234,0.00328657985140773,0.000694493755658948
CSA,HG04014,-0.0109060464920649,0.00573326970030513,-0.0194422206027225,0.0358993576173107,0.00359625943401427,0.00239423974536359,-0.0136611225147956,-0.00149682822275335,-0.00881906805667857,0.0041839966889554,0.00324801605809666,0.00013120891050921,-0.00867279593252693,-0.00094593990756408,0.00656430040888836,-0.00239424616296866,0.000856661866807286,-0.00294546034919101,-0.00530449445628773,0.00332539706256771
CSA,HG04015,-0.0100221742217411,0.00643820117380626,-0.02478348151438,0.0334024405467495,0.00345818453670313,0.00289553848526264,-0.0105997358285001,-0.000766768236992734,-0.00898513025319869,-0.00499734041997934,0.00544337116667102,0.00113948165133483,-0.000649947374738302,-0.0051451492775146,-0.00341258403634667,-0.00105116038597711,-0.00315023870350322,-0.000988874642189397,0.00228652569353064,0.00476111679671273
CSA,HG04017,-0.0103030749557685,0.00526409441669621,-0.0292428048169341,0.0464660017533902,0.00415873105756154,0.00203533434557133,-0.004432554116401,-0.00588526827549851,-0.00732107095395489,0.00121962416078508,-0.00721887288952924,-0.00680097631659322,-0.0121747832917389,0.00544518024018485,-0.00137123474924946,0.00487107896915753,-0.00787028042308832,-0.00234261649143239,-0.00318093112699322,0.00664037110354925
CSA,HG04018,-0.0105132361653534,0.00508864836084797,-0.0245165446419495,0.0352515831411099,0.00481267915269986,0.00104487166403269,-0.00416376725059105,-0.00306814851426743,-0.00519917687132546,-0.00199639581443654,0.00176634236657252,-0.00052735802473912,-0.00175615781137776,-0.003863950717491,0.00311156321327727,0.00137188764160715,0.00757525294192933,0.00423082761942633,-9.75651903737376e-05,0.000652060271627558
CSA,HG04019,-0.00885931463394122,0.0046158277106032,-0.024415133498599,0.0360060930727315,0.00101508412997538,-0.00436141516420587,-0.00283352761195948,0.00128306308248571,-0.00492505901946458,0.00736437391712676,0.00377637234674479,0.00277540721862734,-0.0258434506621456,0.000627970935705811,-0.00191057946037734,0.00229688197461258,-0.00380225498498177,0.00604940834432057,-0.00031069700731554,-0.00221080144883053
CSA,HG04020,-0.0112176892789179,0.00430827011447301,-0.0243334132963146,0.0392709437556062,0.000553976042055698,0.00929564651678604,-0.00900116343695915,-0.00334108996823025,-0.00963807149622849,-0.00313630714515042,-0.00405602119220681,0.00908672600841055,-0.00754501583053184,-0.000201489411755494,0.00548491551237582,-0.00062018948364126,-0.00676872750973665,0.00737866747138432,-0.00187521823032491,-0.000295121050509724
CSA,HG04022,-0.00936817319483176,0.00514457907424124,-0.0234559648842977,0.0316743047243071,0.000269127311784683,0.00306947485615334,-0.00261520895910542,-0.00379454786838617,-0.00807674005485743,0.00278788159768768,0.000212963531198678,-0.00134280992373656,-0.0137154013529263,-0.00322750048158619,0.0017064348485781,-0.00420659597602572,-0.00685205119849151,-0.00299499772813603,-0.0130935954552661,-0.00789194241098058
CSA,HG04023,-0.0104212868479051,0.00552365230801095,-0.0308686494894603,0.0422346312241145,0.00248711033921557,0.00182176583679354,-0.000182245734823074,-0.00234824008902994,-0.000788948271101918,0.00272140575549977,0.00358761259653255,-0.00661806849675967,0.00284359133242773,0.000900954403070776,-0.00253478100134965,0.00362530217822166,-0.00212635777610829,0.000430839355588947,0.00638112589532096,-0.00115471161694698
CSA,HG04025,-0.0104543550338934,0.00523706430055297,-0.0303604628939918,0.0477887921067396,0.00188458687789075,0.00477203948671893,0.000988861427540366,-0.00453155829793287,0.00853575942824924,-0.00126538653451257,-0.00634208246378969,0.00516007773730137,-0.0193621366359081,0.00124198924248332,0.00315852349708151,0.00458303475072538,-0.00338892719819418,-0.00745559369812817,-0.00468437833433046,0.00591435981445569
CSA,HG04026,-0.00992032180565002,0.00743036942840663,-0.0209738361347583,0.037037118256732,0.00441417055125256,0.0107688777913824,-0.00402211415281559,-0.00840326602008933,-0.00412103740539709,0.00184282862365003,-0.00176676786354821,-0.00374889161183097,-0.00682986765817896,0.000507082513853406,-0.00388803140206368,0.00610201481304047,-0.0042713980576505,-0.00107272745879407,-0.00162719906845008,0.00136428527235975
CSA,HG04029,-0.00965087663577382,0.00546230247928424,-0.0266618029077187,0.0342986597969126,0.00251808196922551,0.0025808895510055,-0.00420060994180547,-0.00257656209477527,-0.00395734960135107,0.00392630391033052,-0.00149688461856008,-0.0046903628624594,-0.0143550469497129,0.00426507896339223,-0.00590605310474129,0.00660222518548834,-0.00141162054196362,0.00272932373435383,-0.0106631189537494,-0.00386417443138388
CSA,HG04033,-0.00993813481003786,0.00198623043464191,-0.0236752626026437,0.0368518202638091,-0.00084163440010216,-0.00604799253665282,-0.00946544742377228,0.000623932631541923,0.00145080240592519,0.001594048670998,0.00386783347518917,0.0010136587629977,-0.0236844675691938,-0.000619506441375374,0.00202821403849046,-0.00449701093187938,-0.0091957435188582,-0.0063355761387334,-0.0058866147529592,-0.00538093256638454
CSA,HG04035,-0.00970004139383943,0.00663686524519905,-0.0187480100913671,0.0291226220436045,0.00451696868125441,-0.000401235307253093,-0.00308236675442792,-0.00553495300519518,-0.00265209404742017,-0.00224178585776994,0.00439901621476892,-0.00124004058606624,-0.00777920293077309,-0.00016823020660128,0.00524351650542379,0.00430074951231622,-0.00053263951816251,-0.00181757403883158,0.00148407983214321,0.00201921809481456
CSA,HG04036,-0.00944464707734792,0.00542267924487161,-0.0204693885991191,0.0346656271306043,-0.00126398255692848,0.000641724549080401,-0.00845366632420223,-0.001821908401037,-0.00780463158217628,0.00558203409939556,-0.00252869011887345,-0.00143813150977152,-0.018824880186548,-0.00312286138029423,-0.000550029274400848,-0.00567956888766987,-0.00355288839109585,-0.000679935897020248,-0.00363809919623836,-0.00601096948730399
CSA,HG04038,-0.00972529817579215,0.00689248689006069,-0.0175862261166131,0.0331286845858819,0.00074197424815217,-0.00168410384518858,-0.0147666062934489,-0.00320318511405661,-0.00423002587157912,0.00569934318119273,0.00313811338656456,0.0062249682842025,0.0102346200034607,-0.00184937084575256,0.0137208555171907,-0.000319222563387813,0.0046217574904749,0.0082540156921429,-0.00303502641698087,-0.000364892236873157
CSA,HG04039,-0.00964514252209304,0.00613282356605176,-0.0268892556954391,0.0357140528216868,-0.00200207287246806,-0.00219578332834539,0.000888284329615547,-0.000391894736731698,-0.00325058664890412,-0.00419542400097418,-0.00504760123045802,0.00184298814364078,-0.016783491714867,-0.000100294681310115,0.00190542182526072,0.00122943156269612,0.00297754463929344,0.00969022669228441,-0.000891233130400298,0.00378460779070568
CSA,HG04042,-0.0104608545962807,0.00616011509266758,-0.016509696379234,0.0293812081759088,0.00457114252828923,0.00788432173807241,-0.00432656790765289,-0.001097621170457,0.00587138030323027,-0.00337342904299928,0.00359036894214063,0.00276118663022735,-0.0099683538278388,0.00170758072258758,0.0103110490857787,-0.00782590970401375,0.00166167303581839,0.000469785218044182,0.00643894684551824,0.0049967699445493
CSA,HG04047,-0.0094433235754161,0.00685066495672933,-0.0268591092611436,0.0411988438296766,0.000445023612224844,0.00495797436367705,-0.00570649771708252,-0.00483955856677026,-0.0103168033131892,-0.00160714305693919,-0.00211588747286747,-0.000911355583411557,-0.0338301356499909,0.00461070745576865,-0.003313915249656,0.00880669350742313,-0.00181631665251578,0.0003405124398052,-0.0129569642851909,-0.011197028459451
